357046, 11797, 9686.93831, 20.755377694
358240, 17934, 9686.93831, 31.634523811
359436, 14305, 9686.93831, 25.362882439
360634, 16471, 9686.93831, 29.311472803
361834, 16300, 9686.93831, 28.641038734
363036, 17421, 9686.93831, 30.842460926
364240, 13089, 9686.93831, 23.061348767
365446, 13260, 9687.519614, 23.531580673
366654, 13659, 9688.873511, 24.541865815
367864, 13792, 9686.93831, 24.227338192
369076, 13583, 9688.873511, 23.895792595
370290, 15749, 9687.519614, 27.863038826
371506, 16889, 9686.93831, 29.897665852
372724, 15958, 9686.93831, 28.260425161
373944, 17991, 9686.93831, 31.968029087
375166, 16186, 9686.93831, 28.691945429
376390, 17972, 9686.93831, 32.136197905
377616, 11778, 9686.93831, 20.743974532
378844, 12842, 9686.93831, 22.721889752
380074, 16889, 9686.93831, 29.970539359
381306, 13412, 9686.93831, 23.540233554
382540, 16718, 9686.93831, 29.801714142
383776, 17383, 9686.93831, 30.649574512
385014, 15065, 9686.93831, 26.78877781
386254, 24299, 9686.93831, 43.238658463
387496, 13203, 9686.93831, 23.50307591
388740, 15996, 9686.93831, 28.363189476
389986, 18656, 9686.93831, 33.360118541
391234, 18542, 9686.93831, 32.863092255
392484, 18637, 9686.93831, 33.096813219
393736, 17155, 9686.93831, 30.423897778
394990, 15445, 9686.93831, 27.329467909
396246, 14856, 9686.93831, 26.142350699
397504, 14229, 9686.93831, 25.140233988
398764, 12690, 9686.93831, 22.282738232
400026, 14210, 9686.93831, 24.784726246
401290, 12044, 9686.93831, 20.965763508
402556, 14476, 9686.93831, 25.549765725
403824, 15882, 9686.93831, 28.178837764
405094, 15635, 9686.93831, 27.226905315
406366, 13507, 9686.93831, 23.688724931
407640, 16547, 9686.93831, 29.18009655
408916, 16642, 9686.93831, 29.449319928
410194, 12576, 9686.93831, 22.115362252
411474, 18903, 9686.93831, 33.314658304
412756, 12025, 9689.42504, 21.421170205
414040, 15331, 9686.93831, 27.24838038
415326, 14913, 9686.93831, 26.304786883
416614, 18922, 9686.93831, 33.617372979
417904, 13925, 9686.93831, 24.535269859
419196, 15103, 9686.93831, 26.805174192
420490, 12766, 9687.33095, 23.107494375
421786, 18105, 9686.93831, 31.749653137
423084, 17250, 9686.93831, 30.607601567
424384, 18143, 9686.93831, 32.004495483
425686, 19587, 9686.93831, 34.77562813
426990, 10676, 9686.93831, 18.713186647
428296, 16908, 9686.93831, 29.908462197
429604, 19644, 9686.93831, 34.837549166
430914, 16072, 9686.93831, 28.506121632
432226, 19606, 9686.93831, 34.780744691
433540, 15521, 9686.93831, 27.463167027
